iter	Passed	Remaining
1047	7740	3338
1048	7747	3330
1049	7754	3323
1050	7762	3316
1051	7769	3308
1052	7776	3301
1053	7783	3293
1054	7791	3286
1055	7798	3279
1056	7805	3271
1057	7812	3263
1058	7820	3256
1059	7827	3249
1060	7834	3241
1061	7842	3234
1062	7850	3227
1063	7858	3220
1064	7866	3213
1065	7874	3205
1066	7882	3198
1067	7889	3191
1068	7897	3183
1069	7904	3176
1070	7911	3169
1071	7919	3161
1072	7927	3154
1073	7935	3147
1074	7943	3140
1075	7951	3133
1076	7959	3126
1077	7966	3118
1078	7974	3111
1079	7982	3104
1080	7990	3097
1081	7998	3090
1082	8006	3082
1083	8013	3075
1084	8021	3068
1085	8032	3062
1086	8040	3054
1087	8047	3047
1088	8055	3040
1089	8063	3032
1090	8070	3025
1091	8078	3018
1092	8086	3011
1093	8094	3003
1094	8101	2996
1095	8109	2989
1096	8117	2982
1097	8124	2974
1098	8132	2967
1099	8140	2960
1100	8149	2953
1101	8157	2946
1102	8165	2938
1103	8172	2931
1104	8179	2924
1105	8188	2916
1106	8196	2909
1107	8203	2902
1108	8211	2895
1109	8218	2887
1110	8226	2880
1111	8233	2872
1112	8241	2865
1113	8248	2858
1114	8256	2850
1115	8264	2843
1116	8271	2836
1117	8279	2828
1118	8287	2821
1119	8295	2814
1120	8303	2807
1121	8310	2799
1122	8318	2792
1123	8326	2785
1124	8334	2778
1125	8341	2770
1126	8350	2763
1127	8358	2756
1128	8365	2749
1129	8373	2741
1130	8381	2734
1131	8389	2727
1132	8397	2720
1133	8406	2713
1134	8415	2706
1135	8422	2698
1136	8430	2691
1137	8437	2684
1138	8445	2676
1139	8452	2669
1140	8460	2661
1141	8467	2654
1142	8474	2647
1143	8481	2639
1144	8489	2632
1145	8497	2624
1146	8505	2617
1147	8512	2610
1148	8520	2602
1149	8528	2595
1150	8535	2588
1151	8543	2580
1152	8550	2573
1153	8557	2565
1154	8565	2558
1155	8572	2550
1156	8579	2543
1157	8586	2535
1158	8594	2528
1159	8599	2520
1160	8607	2513
1161	8614	2505
1162	8621	2498
1163	8628	2490
1164	8636	2483
1165	8643	2475
1166	8650	2468
1167	8657	2461
1168	8665	2453
1169	8672	2446
1170	8679	2438
1171	8686	2431
1172	8693	2423
1173	8700	2416
1174	8708	2408
1175	8715	2401
1176	8722	2393
1177	8730	2386
1178	8737	2378
1179	8745	2371
1180	8752	2364
1181	8759	2356
1182	8767	2349
1183	8774	2341
1184	8781	2334
1185	8788	2326
1186	8796	2319
1187	8803	2312
1188	8811	2304
1189	8818	2297
1190	8824	2289
1191	8832	2282
1192	8839	2274
1193	8846	2267
1194	8854	2259
1195	8861	2252
1196	8869	2245
1197	8876	2237
1198	8884	2230
1199	8891	2222
1200	8898	2215
1201	8906	2207
1202	8913	2200
1203	8920	2193
1204	8927	2185
1205	8934	2178
1206	8942	2170
1207	8949	2163
1208	8957	2155
1209	8964	2148
1210	8971	2140
1211	8979	2133
1212	8986	2126
1213	8993	2118
1214	9001	2111
1215	9008	2103
1216	9015	2096
1217	9022	2089
1218	9030	2081
1219	9037	2074
1220	9045	2066
1221	9055	2060
1222	9067	2053
1223	9074	2046
1224	9081	2038
1225	9089	2031
1226	9097	2024
1227	9105	2016
1228	9113	2009
1229	9122	2002
1230	9129	1995
1231	9137	1987
1232	9145	1980
1233	9152	1972
1234	9160	1965
1235	9168	1958
1236	9175	1950
1237	9183	1943
1238	9190	1936
1239	9198	1928
1240	9205	1921
1241	9213	1913
1242	9221	1906
1243	9228	1899
1244	9236	1891
1245	9243	1884
1246	9251	1876
1247	9259	1869
1248	9266	1862
1249	9274	1854
1250	9282	1847
1251	9289	1840
1252	9297	1832
1253	9305	1825
1254	9313	1818
1255	9321	1810
1256	9328	1803
1257	9336	1796
1258	9343	1788
1259	9351	1781
1260	9358	1773
1261	9366	1766
1262	9373	1758
1263	9381	1751
1264	9389	1744
1265	9397	1737
1266	9405	1729
1267	9412	1722
1268	9420	1714
1269	9428	1707
1270	9435	1700
1271	9443	1692
1272	9451	1685
1273	9459	1678
1274	9467	1670
1275	9474	1663
1276	9483	1656
1277	9491	1648
1278	9499	1641
1279	9508	1634
1280	9516	1626
1281	9523	1619
1282	9531	1612
1283	9539	1604
1284	9547	1597
1285	9556	1590
1286	9564	1582
1287	9572	1575
1288	9581	1568
1289	9588	1560
1290	9596	1553
1291	9604	1546
1292	9612	1538
1293	9620	1531
1294	9627	1524
1295	9635	1516
1296	9643	1509
1297	9650	1501
1298	9658	1494
1299	9666	1487
1300	9673	1479
1301	9681	1472
1302	9689	1464
1303	9696	1457
